                  Time        error x        error y        error z
252500160.000000000000000          0.000          0.000          0.000
252500170.000000000000000         -0.003         -0.007         -0.000
252500180.000000000000000          0.002         -0.009         -0.000
252500190.000000000000000          0.002         -0.002         -0.001
252500200.000000000000000         -0.000          0.004          0.001
252500210.000000000000000         -0.008          0.002          0.002
252500220.000000000000000         -0.001         -0.002          0.000
252500230.000000000000000          0.005          0.003         -0.003
252500240.000000000000000          0.015         -0.001         -0.008
252500250.000000000000000          0.001         -0.002          0.000
252500260.000000000000000         -0.017          0.005          0.017
252500270.000000000000000         -0.020          0.006          0.011
252500280.000000000000000          0.000          0.000          0.000
252500290.000000000000000          0.015         -0.004         -0.010
252500300.000000000000000         -0.009          0.004          0.001
252500310.000000000000000         -0.010          0.004          0.000
252500320.000000000000000          0.002          0.001         -0.001
252500330.000000000000000         -0.019          0.012          0.001
252500340.000000000000000         -0.009          0.006         -0.002
252500350.000000000000000         -0.009          0.005         -0.000
252500360.000000000000000         -0.010          0.005          0.002
252500370.000000000000000         -0.010          0.007         -0.001
252500380.000000000000000          0.013          0.001         -0.007
252500390.000000000000000          0.003          0.006         -0.003
252500400.000000000000000          0.000          0.000          0.000
252500410.000000000000000          0.017         -0.005         -0.007
252500420.000000000000000          0.012         -0.005         -0.010
252500430.000000000000000          0.014         -0.002         -0.009
252500460.000000000000000          0.016         -0.006         -0.011
252500490.000000000000000          0.020         -0.007         -0.005
252500500.000000000000000          0.007         -0.013         -0.006
252500510.000000000000000          0.006         -0.011         -0.003
252500520.000000000000000          0.000          0.000          0.000
252500530.000000000000000          0.002         -0.005          0.003
252500540.000000000000000         -0.006         -0.003          0.009
252500550.000000000000000         -0.006          0.002          0.007
252500560.000000000000000         -0.005          0.006          0.009
252500570.000000000000000         -0.002          0.001          0.008
252500580.000000000000000         -0.004          0.006          0.007
252500590.000000000000000         -0.009          0.003          0.012
252500600.000000000000000         -0.017          0.003          0.009
252500610.000000000000000         -0.007          0.006          0.001
252500620.000000000000000          0.008          0.002          0.006
252500630.000000000000000          0.006         -0.003          0.002
252500640.000000000000000          0.000          0.000          0.000
252500650.000000000000000         -0.002          0.005         -0.004
252500660.000000000000000         -0.002         -0.000         -0.005
252500670.000000000000000          0.000         -0.002         -0.001
252500680.000000000000000         -0.005          0.001         -0.003
252500690.000000000000000         -0.008          0.002         -0.007
252500700.000000000000000         -0.004         -0.000         -0.008
252500710.000000000000000          0.002         -0.003         -0.004
252500720.000000000000000         -0.000         -0.001         -0.002
252500730.000000000000000         -0.005         -0.003         -0.011
252500740.000000000000000         -0.004         -0.002         -0.005
252500750.000000000000000         -0.008          0.000         -0.005
252500760.000000000000000          0.000          0.000          0.000
252500770.000000000000000          0.005         -0.000         -0.010
252500780.000000000000000         -0.001          0.001         -0.022
252500790.000000000000000          0.000          0.003         -0.006
252500800.000000000000000          0.002         -0.002          0.005
252500810.000000000000000          0.007         -0.001          0.009
252500820.000000000000000          0.003          0.006          0.006
252500830.000000000000000          0.007          0.009          0.014
252500840.000000000000000          0.008          0.010          0.018
252500850.000000000000000          0.001          0.004          0.003
252500860.000000000000000          0.001         -0.000         -0.009
252500870.000000000000000         -0.001         -0.002         -0.006
252500880.000000000000000          0.000          0.000          0.000
252500890.000000000000000          0.004          0.000         -0.000
252500900.000000000000000         -0.007         -0.002         -0.010
252500910.000000000000000         -0.003         -0.001         -0.004
252500920.000000000000000         -0.001         -0.001         -0.005
252500930.000000000000000         -0.001         -0.004         -0.006
252500940.000000000000000         -0.003         -0.003         -0.012
252500950.000000000000000          0.002          0.002         -0.002
252500960.000000000000000          0.008          0.001         -0.001
252500970.000000000000000         -0.003         -0.002         -0.009
252500980.000000000000000         -0.003         -0.007         -0.012
252500990.000000000000000         -0.004         -0.007         -0.009
252501000.000000000000000          0.000          0.000          0.000
252501010.000000000000000         -0.005         -0.003         -0.001
252501020.000000000000000         -0.002         -0.003          0.010
252501030.000000000000000          0.003         -0.003          0.010
252501040.000000000000000          0.004         -0.005          0.007
252501050.000000000000000         -0.001         -0.004          0.008
252501060.000000000000000          0.007         -0.003          0.019
252501070.000000000000000          0.008         -0.002          0.019
252501080.000000000000000          0.005         -0.001          0.016
252501090.000000000000000          0.003         -0.001          0.014
252501100.000000000000000          0.002         -0.001          0.018
252501110.000000000000000          0.003          0.002          0.011
252501120.000000000000000          0.000          0.000          0.000
252501130.000000000000000         -0.005          0.002         -0.012
252501140.000000000000000         -0.006          0.002         -0.016
252501150.000000000000000         -0.001          0.005         -0.015
252501160.000000000000000         -0.007          0.010         -0.009
252501170.000000000000000         -0.008          0.011         -0.017
252501180.000000000000000         -0.001          0.006         -0.026
